Date,Time,Transaction,Item,Dni,Ind,hms.Hodiny..hour,hms.Hodiny..minute,Mesiace,Roky,Polozky
2017-03-30,08:41:54,9035,Christmas common,Pondelok,1,8,41,3,2017,OstatnePolozky
2017-03-30,08:56:11,9036,Hot chocolate,Pondelok,1,8,56,3,2017,Napoje
2017-03-30,08:56:11,9036,Hot chocolate,Pondelok,1,8,56,3,2017,Napoje
2017-03-30,08:56:11,9036,Coffee,Pondelok,1,8,56,3,2017,Napoje
2017-03-30,08:56:11,9036,Toast,Pondelok,1,8,56,3,2017,PecivoNesl
2017-03-30,08:57:10,9037,Coffee,Pondelok,1,8,57,3,2017,Napoje
2017-03-30,08:57:29,9038,Mortimer,Pondelok,1,8,57,3,2017,OstatnePolozky
2017-03-30,09:05:13,9039,Bread,Pondelok,1,9,5,3,2017,PecivoNesl
2017-03-30,09:08:34,9040,Bread,Pondelok,1,9,8,3,2017,PecivoNesl
2017-03-30,09:08:34,9040,Muffin,Pondelok,1,9,8,3,2017,Sladkosti
2017-03-30,09:13:42,9041,Coffee,Pondelok,1,9,13,3,2017,Napoje
2017-03-30,09:13:42,9041,Cookies,Pondelok,1,9,13,3,2017,Sladkosti
2017-03-30,09:17:49,9042,Coffee,Pondelok,1,9,17,3,2017,Napoje
2017-03-30,09:18:40,9043,Tea,Pondelok,1,9,18,3,2017,Napoje
2017-03-30,09:18:40,9043,Tea,Pondelok,1,9,18,3,2017,Napoje
2017-03-30,09:18:40,9043,Cake,Pondelok,1,9,18,3,2017,Sladkosti
2017-03-30,09:53:11,9044,Coffee,Pondelok,1,9,53,3,2017,Napoje
2017-03-30,09:53:11,9044,Coffee,Pondelok,1,9,53,3,2017,Napoje
2017-03-30,09:59:48,9045,Bread,Pondelok,1,9,59,3,2017,PecivoNesl
2017-03-30,10:26:47,9046,Tea,Pondelok,1,10,26,3,2017,Napoje
2017-03-30,10:26:47,9046,Toast,Pondelok,1,10,26,3,2017,PecivoNesl
2017-03-30,10:26:47,9046,Bread,Pondelok,1,10,26,3,2017,PecivoNesl
2017-03-30,10:31:44,9047,Bread,Pondelok,1,10,31,3,2017,PecivoNesl
2017-03-30,10:31:44,9047,Coffee,Pondelok,1,10,31,3,2017,Napoje
2017-03-30,10:31:44,9047,Hot chocolate,Pondelok,1,10,31,3,2017,Napoje
2017-03-30,10:38:13,9048,Bread,Pondelok,1,10,38,3,2017,PecivoNesl
2017-03-30,10:41:15,9049,Baguette,Pondelok,1,10,41,3,2017,PecivoNesl
2017-03-30,10:41:15,9049,Bakewell,Pondelok,1,10,41,3,2017,OstatnePolozky
2017-03-30,10:42:13,9050,NONE,Pondelok,1,10,42,3,2017,OstatnePolozky
2017-03-30,10:43:01,9051,Jammie Dodgers,Pondelok,1,10,43,3,2017,OstatnePolozky
2017-03-30,10:43:01,9051,Smoothies,Pondelok,1,10,43,3,2017,Napoje
2017-03-30,14:11:45,9070,Soup,Pondelok,1,14,11,3,2017,Napoje
2017-03-30,14:11:45,9070,Cookies,Pondelok,1,14,11,3,2017,Sladkosti
2017-03-30,14:13:51,9071,Toast,Pondelok,1,14,13,3,2017,PecivoNesl
2017-03-30,14:13:51,9071,Coffee,Pondelok,1,14,13,3,2017,Napoje
2017-03-30,14:27:25,9072,Cake,Pondelok,1,14,27,3,2017,Sladkosti
2017-03-30,14:27:25,9072,Coffee,Pondelok,1,14,27,3,2017,Napoje
2017-03-30,14:52:54,9073,Coffee,Pondelok,1,14,52,3,2017,Napoje
2017-03-30,14:52:54,9073,Coffee,Pondelok,1,14,52,3,2017,Napoje
2017-03-30,14:52:54,9073,Cake,Pondelok,1,14,52,3,2017,Sladkosti
2017-03-30,14:52:54,9073,Tiffin,Pondelok,1,14,52,3,2017,Sladkosti
2017-03-30,17:03:18,9088,Muffin,Pondelok,1,17,3,3,2017,Sladkosti
2017-03-30,15:55:03,9082,Sandwich,Pondelok,1,15,55,3,2017,PecivoNesl
2017-03-30,10:45:56,9052,Jammie Dodgers,Pondelok,1,10,45,3,2017,OstatnePolozky
2017-03-30,10:45:56,9052,Tiffin,Pondelok,1,10,45,3,2017,Sladkosti
2017-03-30,10:58:52,9053,Cake,Pondelok,1,10,58,3,2017,Sladkosti
2017-03-30,10:58:52,9053,Bread,Pondelok,1,10,58,3,2017,PecivoNesl
2017-03-30,10:58:52,9053,Coffee,Pondelok,1,10,58,3,2017,Napoje
2017-03-30,10:58:52,9053,Coffee,Pondelok,1,10,58,3,2017,Napoje
2017-03-30,10:58:52,9053,Baguette,Pondelok,1,10,58,3,2017,PecivoNesl
2017-03-30,11:00:00,9054,Bread,Pondelok,1,11,0,3,2017,PecivoNesl
2017-03-30,11:11:32,9055,Farm House,Pondelok,1,11,11,3,2017,OstatnePolozky
2017-03-30,11:12:01,9056,Coffee,Pondelok,1,11,12,3,2017,Napoje
2017-03-30,11:18:11,9057,Coffee,Pondelok,1,11,18,3,2017,Napoje
2017-03-30,11:18:41,9058,Juice,Pondelok,1,11,18,3,2017,Napoje
2017-03-30,11:18:41,9058,Hot chocolate,Pondelok,1,11,18,3,2017,Napoje
2017-03-30,11:18:41,9058,Muffin,Pondelok,1,11,18,3,2017,Sladkosti
2017-03-30,11:26:24,9059,Coffee,Pondelok,1,11,26,3,2017,Napoje
2017-03-30,11:26:24,9059,Muffin,Pondelok,1,11,26,3,2017,Sladkosti
2017-03-30,11:49:19,9060,Bread,Pondelok,1,11,49,3,2017,PecivoNesl
2017-03-30,11:49:19,9060,Cake,Pondelok,1,11,49,3,2017,Sladkosti
2017-03-30,11:49:19,9060,Jammie Dodgers,Pondelok,1,11,49,3,2017,OstatnePolozky
2017-03-30,11:49:19,9060,Tea,Pondelok,1,11,49,3,2017,Napoje
2017-03-30,11:49:19,9060,Truffles,Pondelok,1,11,49,3,2017,Sladkosti
2017-03-30,12:02:28,9061,Coffee,Pondelok,1,12,2,3,2017,Napoje
2017-03-30,12:02:28,9061,Bakewell,Pondelok,1,12,2,3,2017,OstatnePolozky
2017-03-30,12:04:38,9062,Sandwich,Pondelok,1,12,4,3,2017,PecivoNesl
2017-03-30,12:19:27,9063,Cake,Pondelok,1,12,19,3,2017,Sladkosti
2017-03-30,12:19:27,9063,Truffles,Pondelok,1,12,19,3,2017,Sladkosti
2017-03-30,12:34:38,9064,Salad,Pondelok,1,12,34,3,2017,OstatnePolozky
2017-03-30,12:38:19,9065,Juice,Pondelok,1,12,38,3,2017,Napoje
2017-03-30,12:57:31,9067,Cake,Pondelok,1,12,57,3,2017,Sladkosti
2017-03-30,13:46:24,9068,Extra Salami or Feta,Pondelok,1,13,46,3,2017,OstatnePolozky
2017-03-30,13:46:24,9068,Salad,Pondelok,1,13,46,3,2017,OstatnePolozky
2017-03-30,13:46:24,9068,Toast,Pondelok,1,13,46,3,2017,PecivoNesl
2017-03-30,13:46:24,9068,Coffee,Pondelok,1,13,46,3,2017,Napoje
2017-03-30,14:08:30,9069,Coffee,Pondelok,1,14,8,3,2017,Napoje
2017-03-30,14:08:30,9069,Sandwich,Pondelok,1,14,8,3,2017,PecivoNesl
2017-03-30,14:11:45,9070,Truffles,Pondelok,1,14,11,3,2017,Sladkosti
2017-03-30,14:52:54,9073,Bread,Pondelok,1,14,52,3,2017,PecivoNesl
2017-03-30,15:08:36,9074,Bread,Pondelok,1,15,8,3,2017,PecivoNesl
2017-03-30,15:09:18,9075,Coffee,Pondelok,1,15,9,3,2017,Napoje
2017-03-30,15:09:18,9075,Tea,Pondelok,1,15,9,3,2017,Napoje
2017-03-30,15:09:18,9075,Cake,Pondelok,1,15,9,3,2017,Sladkosti
2017-03-30,15:16:17,9076,Coffee,Pondelok,1,15,16,3,2017,Napoje
2017-03-30,15:16:17,9076,Tea,Pondelok,1,15,16,3,2017,Napoje
2017-03-30,15:16:17,9076,Sandwich,Pondelok,1,15,16,3,2017,PecivoNesl
2017-03-30,15:52:36,9080,Sandwich,Pondelok,1,15,52,3,2017,PecivoNesl
2017-03-30,15:52:36,9080,Sandwich,Pondelok,1,15,52,3,2017,PecivoNesl
2017-03-30,15:53:48,9081,Coffee,Pondelok,1,15,53,3,2017,Napoje
2017-03-30,15:53:48,9081,Tea,Pondelok,1,15,53,3,2017,Napoje
2017-03-30,15:53:48,9081,Cake,Pondelok,1,15,53,3,2017,Sladkosti
2017-03-30,15:55:03,9082,Tea,Pondelok,1,15,55,3,2017,Napoje
2017-03-30,15:55:03,9082,Coffee,Pondelok,1,15,55,3,2017,Napoje
2017-03-30,15:55:03,9082,Sandwich,Pondelok,1,15,55,3,2017,PecivoNesl
2017-03-30,16:23:41,9083,Coffee,Pondelok,1,16,23,3,2017,Napoje
2017-03-30,16:23:41,9083,Cake,Pondelok,1,16,23,3,2017,Sladkosti
2017-03-30,16:44:32,9084,Cake,Pondelok,1,16,44,3,2017,Sladkosti
2017-03-30,16:44:32,9084,Coffee,Pondelok,1,16,44,3,2017,Napoje
2017-03-30,16:44:32,9084,Juice,Pondelok,1,16,44,3,2017,Napoje
2017-03-30,16:47:47,9085,Tea,Pondelok,1,16,47,3,2017,Napoje
2017-03-30,16:47:47,9085,Cake,Pondelok,1,16,47,3,2017,Sladkosti
2017-03-30,16:50:15,9086,Juice,Pondelok,1,16,50,3,2017,Napoje
2017-03-30,16:50:15,9086,Coffee,Pondelok,1,16,50,3,2017,Napoje
2017-03-30,16:50:15,9086,Coffee,Pondelok,1,16,50,3,2017,Napoje
2017-03-30,16:50:15,9086,Spanish Brunch,Pondelok,1,16,50,3,2017,OstatnePolozky
2017-03-30,16:50:15,9086,Bread,Pondelok,1,16,50,3,2017,PecivoNesl
2017-03-30,12:38:19,9065,Cake,Pondelok,1,12,38,3,2017,Sladkosti
2017-03-30,12:38:19,9065,Sandwich,Pondelok,1,12,38,3,2017,PecivoNesl
2017-03-30,12:39:29,9066,Coffee,Pondelok,1,12,39,3,2017,Napoje
2017-03-30,12:39:29,9066,Chicken Stew,Pondelok,1,12,39,3,2017,OstatnePolozky
2017-03-30,12:57:31,9067,Coke,Pondelok,1,12,57,3,2017,Napoje
2017-03-30,12:57:31,9067,Tea,Pondelok,1,12,57,3,2017,Napoje
2017-03-30,15:28:57,9078,Bread,Pondelok,1,15,28,3,2017,PecivoNesl
2017-03-30,15:30:02,9079,Coffee,Pondelok,1,15,30,3,2017,Napoje
2017-03-30,15:52:36,9080,Tea,Pondelok,1,15,52,3,2017,Napoje
2017-03-30,15:52:36,9080,Coffee,Pondelok,1,15,52,3,2017,Napoje
2017-03-30,15:16:48,9077,Coffee,Pondelok,1,15,16,3,2017,Napoje
2017-03-30,15:16:48,9077,Cake,Pondelok,1,15,16,3,2017,Sladkosti
2017-03-30,15:16:17,9076,Toast,Pondelok,1,15,16,3,2017,PecivoNesl
2017-03-30,15:16:48,9077,Coffee,Pondelok,1,15,16,3,2017,Napoje
2017-03-31,08:37:47,9090,Coffee,Utorok,2,8,37,3,2017,Napoje
2017-03-31,08:48:12,9091,Coffee,Utorok,2,8,48,3,2017,Napoje
2017-03-31,08:48:12,9091,Toast,Utorok,2,8,48,3,2017,PecivoNesl
2017-03-31,08:24:30,9089,Coffee,Utorok,2,8,24,3,2017,Napoje
2017-03-31,08:24:30,9089,Sandwich,Utorok,2,8,24,3,2017,PecivoNesl
2017-03-31,09:03:41,9092,Coffee,Utorok,2,9,3,3,2017,Napoje
2017-03-31,09:03:41,9092,Tiffin,Utorok,2,9,3,3,2017,Sladkosti
2017-03-31,09:05:18,9093,Coffee,Utorok,2,9,5,3,2017,Napoje
2017-03-31,09:17:42,9094,Coffee,Utorok,2,9,17,3,2017,Napoje
2017-03-31,09:17:42,9094,Coffee,Utorok,2,9,17,3,2017,Napoje
2017-03-31,09:17:42,9094,Toast,Utorok,2,9,17,3,2017,PecivoNesl
2017-03-31,09:18:15,9095,Coffee,Utorok,2,9,18,3,2017,Napoje
2017-03-31,09:18:15,9095,Medialuna,Utorok,2,9,18,3,2017,Sladkosti
2017-03-31,09:19:34,9096,Medialuna,Utorok,2,9,19,3,2017,Sladkosti
2017-03-31,09:19:34,9096,Bread,Utorok,2,9,19,3,2017,PecivoNesl
2017-03-31,09:19:34,9096,Tea,Utorok,2,9,19,3,2017,Napoje
2017-03-31,09:45:20,9097,Cookies,Utorok,2,9,45,3,2017,Sladkosti
2017-03-31,13:29:03,9131,Sandwich,Utorok,2,13,29,3,2017,PecivoNesl
2017-03-31,13:29:03,9131,Cookies,Utorok,2,13,29,3,2017,Sladkosti
2017-03-31,13:40:19,9132,Chicken Stew,Utorok,2,13,40,3,2017,OstatnePolozky
2017-03-31,13:25:17,9129,Bread,Utorok,2,13,25,3,2017,PecivoNesl
2017-03-31,13:25:17,9129,Baguette,Utorok,2,13,25,3,2017,PecivoNesl
2017-03-31,13:25:17,9129,Tea,Utorok,2,13,25,3,2017,Napoje
2017-03-31,13:25:17,9129,Bread,Utorok,2,13,25,3,2017,PecivoNesl
2017-03-31,13:27:04,9130,Bread,Utorok,2,13,27,3,2017,PecivoNesl
2017-03-31,13:29:03,9131,Bread,Utorok,2,13,29,3,2017,PecivoNesl
2017-03-31,13:29:03,9131,Hot chocolate,Utorok,2,13,29,3,2017,Napoje
2017-03-31,13:29:03,9131,Coffee,Utorok,2,13,29,3,2017,Napoje
2017-03-31,13:42:27,9134,Sandwich,Utorok,2,13,42,3,2017,PecivoNesl
2017-03-31,13:42:27,9134,Coffee,Utorok,2,13,42,3,2017,Napoje
2017-03-31,13:42:27,9134,Bread,Utorok,2,13,42,3,2017,PecivoNesl
2017-03-31,13:47:22,9135,Sandwich,Utorok,2,13,47,3,2017,PecivoNesl
2017-03-31,11:29:08,9112,Coffee,Utorok,2,11,29,3,2017,Napoje
2017-03-31,11:29:57,9113,Coffee,Utorok,2,11,29,3,2017,Napoje
2017-03-31,11:29:57,9113,Alfajores,Utorok,2,11,29,3,2017,Sladkosti
2017-03-31,11:34:26,9114,Bread,Utorok,2,11,34,3,2017,PecivoNesl
2017-03-31,11:34:26,9114,Coke,Utorok,2,11,34,3,2017,Napoje
2017-03-31,11:34:26,9114,Bread,Utorok,2,11,34,3,2017,PecivoNesl
2017-03-31,11:34:26,9114,Cookies,Utorok,2,11,34,3,2017,Sladkosti
2017-03-31,11:41:58,9115,Cookies,Utorok,2,11,41,3,2017,Sladkosti
2017-03-31,11:41:58,9115,Bread,Utorok,2,11,41,3,2017,PecivoNesl
2017-03-31,11:45:31,9116,Bread,Utorok,2,11,45,3,2017,PecivoNesl
2017-03-31,11:45:31,9116,Cookies,Utorok,2,11,45,3,2017,Sladkosti
2017-03-31,11:58:29,9117,Bread,Utorok,2,11,58,3,2017,PecivoNesl
2017-03-31,12:07:58,9118,NONE,Utorok,2,12,7,3,2017,OstatnePolozky
2017-03-31,12:12:43,9119,Coffee,Utorok,2,12,12,3,2017,Napoje
2017-03-31,09:45:20,9097,Bread,Utorok,2,9,45,3,2017,PecivoNesl
2017-03-31,09:54:52,9098,Tea,Utorok,2,9,54,3,2017,Napoje
2017-03-31,12:12:43,9119,NONE,Utorok,2,12,12,3,2017,OstatnePolozky
2017-03-31,12:13:24,9120,Toast,Utorok,2,12,13,3,2017,PecivoNesl
2017-03-31,12:13:24,9120,Coffee,Utorok,2,12,13,3,2017,Napoje
2017-03-31,12:14:14,9121,Coffee,Utorok,2,12,14,3,2017,Napoje
2017-03-31,12:14:14,9121,Coffee,Utorok,2,12,14,3,2017,Napoje
2017-03-31,12:14:14,9121,Pastry,Utorok,2,12,14,3,2017,OstatnePolozky
2017-03-31,12:15:06,9122,Coffee,Utorok,2,12,15,3,2017,Napoje
2017-03-31,12:22:50,9123,Juice,Utorok,2,12,22,3,2017,Napoje
2017-03-31,12:22:50,9123,Muffin,Utorok,2,12,22,3,2017,Sladkosti
2017-03-31,12:40:03,9124,Farm House,Utorok,2,12,40,3,2017,OstatnePolozky
2017-03-31,13:05:37,9125,Coffee,Utorok,2,13,5,3,2017,Napoje
2017-03-31,13:17:42,9126,Coffee,Utorok,2,13,17,3,2017,Napoje
2017-03-31,13:17:42,9126,Medialuna,Utorok,2,13,17,3,2017,Sladkosti
2017-03-31,13:21:03,9127,NONE,Utorok,2,13,21,3,2017,OstatnePolozky
2017-03-31,13:22:26,9128,Bread,Utorok,2,13,22,3,2017,PecivoNesl
2017-03-31,13:22:26,9128,Brownie,Utorok,2,13,22,3,2017,Sladkosti
2017-03-31,13:25:17,9129,Salad,Utorok,2,13,25,3,2017,OstatnePolozky
2017-03-31,13:25:17,9129,Extra Salami or Feta,Utorok,2,13,25,3,2017,OstatnePolozky
2017-03-31,13:41:06,9133,Bread,Utorok,2,13,41,3,2017,PecivoNesl
2017-03-31,13:41:06,9133,Sandwich,Utorok,2,13,41,3,2017,PecivoNesl
2017-03-31,13:47:22,9135,Coffee,Utorok,2,13,47,3,2017,Napoje
2017-03-31,13:47:22,9135,Coffee,Utorok,2,13,47,3,2017,Napoje
2017-03-31,11:29:08,9112,Bread,Utorok,2,11,29,3,2017,PecivoNesl
2017-03-31,11:17:32,9109,Bread,Utorok,2,11,17,3,2017,PecivoNesl
2017-03-31,11:21:32,9110,Spanish Brunch,Utorok,2,11,21,3,2017,OstatnePolozky
2017-03-31,11:23:20,9111,Coffee,Utorok,2,11,23,3,2017,Napoje
2017-03-31,11:23:20,9111,Bread,Utorok,2,11,23,3,2017,PecivoNesl
2017-03-31,13:57:04,9136,Tiffin,Utorok,2,13,57,3,2017,Sladkosti
2017-03-31,14:03:47,9137,Baguette,Utorok,2,14,3,3,2017,PecivoNesl
2017-03-31,14:07:24,9138,Spanish Brunch,Utorok,2,14,7,3,2017,OstatnePolozky
2017-03-31,14:07:24,9138,Salad,Utorok,2,14,7,3,2017,OstatnePolozky
2017-03-31,14:07:24,9138,Extra Salami or Feta,Utorok,2,14,7,3,2017,OstatnePolozky
2017-03-31,14:07:24,9138,Coffee,Utorok,2,14,7,3,2017,Napoje
2017-03-31,14:07:24,9138,Coffee,Utorok,2,14,7,3,2017,Napoje
2017-03-31,14:15:35,9139,Bread,Utorok,2,14,15,3,2017,PecivoNesl
2017-03-31,14:15:35,9139,Tiffin,Utorok,2,14,15,3,2017,Sladkosti
2017-03-31,14:18:04,9140,Chicken Stew,Utorok,2,14,18,3,2017,OstatnePolozky
2017-03-31,14:18:04,9140,Soup,Utorok,2,14,18,3,2017,Napoje
2017-03-31,14:18:04,9140,Bread,Utorok,2,14,18,3,2017,PecivoNesl
2017-03-31,14:18:38,9141,Brownie,Utorok,2,14,18,3,2017,Sladkosti
2017-03-31,14:18:38,9141,Coffee,Utorok,2,14,18,3,2017,Napoje
2017-03-31,14:36:20,9142,Coke,Utorok,2,14,36,3,2017,Napoje
2017-03-31,10:05:25,9099,Hot chocolate,Utorok,2,10,5,3,2017,Napoje
2017-03-31,10:05:25,9099,Tea,Utorok,2,10,5,3,2017,Napoje
2017-03-31,10:05:25,9099,Pastry,Utorok,2,10,5,3,2017,OstatnePolozky
2017-03-31,10:05:25,9099,Tiffin,Utorok,2,10,5,3,2017,Sladkosti
2017-03-31,10:10:19,9100,Coffee,Utorok,2,10,10,3,2017,Napoje
2017-03-31,10:28:20,9101,Bread,Utorok,2,10,28,3,2017,PecivoNesl
2017-03-31,10:38:51,9102,Cake,Utorok,2,10,38,3,2017,Sladkosti
2017-03-31,10:40:20,9103,Bread,Utorok,2,10,40,3,2017,PecivoNesl
2017-03-31,10:40:20,9103,Bread,Utorok,2,10,40,3,2017,PecivoNesl
2017-03-31,10:48:49,9104,Coffee,Utorok,2,10,48,3,2017,Napoje
2017-03-31,10:48:49,9104,Medialuna,Utorok,2,10,48,3,2017,Sladkosti
2017-03-31,10:50:05,9105,Farm House,Utorok,2,10,50,3,2017,OstatnePolozky
2017-03-31,10:52:22,9106,Jammie Dodgers,Utorok,2,10,52,3,2017,OstatnePolozky
2017-03-31,10:52:22,9106,Muffin,Utorok,2,10,52,3,2017,Sladkosti
2017-03-31,10:52:22,9106,Coffee,Utorok,2,10,52,3,2017,Napoje
2017-03-31,10:52:22,9106,Coffee,Utorok,2,10,52,3,2017,Napoje
2017-03-31,10:52:22,9106,Juice,Utorok,2,10,52,3,2017,Napoje
2017-03-31,10:56:02,9107,Alfajores,Utorok,2,10,56,3,2017,Sladkosti
2017-03-31,10:56:02,9107,Juice,Utorok,2,10,56,3,2017,Napoje
2017-03-31,10:56:02,9107,Coffee,Utorok,2,10,56,3,2017,Napoje
2017-03-31,10:56:02,9107,Coffee,Utorok,2,10,56,3,2017,Napoje
2017-03-31,10:56:02,9107,Medialuna,Utorok,2,10,56,3,2017,Sladkosti
2017-03-31,10:56:02,9107,Cookies,Utorok,2,10,56,3,2017,Sladkosti
2017-03-31,11:16:09,9108,Coffee,Utorok,2,11,16,3,2017,Napoje
2017-03-31,11:17:32,9109,Medialuna,Utorok,2,11,17,3,2017,Sladkosti
2017-03-31,14:36:20,9142,Mineral water,Utorok,2,14,36,3,2017,Napoje
2017-03-31,14:36:20,9142,Coffee,Utorok,2,14,36,3,2017,Napoje
2017-03-31,15:18:08,9145,Scone,Utorok,2,15,18,3,2017,Sladkosti
2017-03-31,15:19:18,9146,Bread,Utorok,2,15,19,3,2017,PecivoNesl
2017-03-31,15:19:18,9146,Cookies,Utorok,2,15,19,3,2017,Sladkosti
2017-03-31,15:25:29,9147,Scone,Utorok,2,15,25,3,2017,Sladkosti
2017-03-31,15:18:08,9145,Bread,Utorok,2,15,18,3,2017,PecivoNesl
2017-03-31,15:18:08,9145,Hot chocolate,Utorok,2,15,18,3,2017,Napoje
2017-03-31,15:25:29,9147,Bread,Utorok,2,15,25,3,2017,PecivoNesl
2017-03-31,15:35:02,9148,Tea,Utorok,2,15,35,3,2017,Napoje
2017-03-31,16:45:13,9156,Brownie,Utorok,2,16,45,3,2017,Sladkosti
2017-03-31,16:45:13,9156,Coffee,Utorok,2,16,45,3,2017,Napoje
2017-03-31,14:36:20,9142,Sandwich,Utorok,2,14,36,3,2017,PecivoNesl
2017-03-31,15:10:07,9143,Coffee,Utorok,2,15,10,3,2017,Napoje
2017-03-31,15:18:08,9145,Hot chocolate,Utorok,2,15,18,3,2017,Napoje
2017-03-31,16:53:39,9157,Scone,Utorok,2,16,53,3,2017,Sladkosti
2017-03-31,14:36:20,9142,Soup,Utorok,2,14,36,3,2017,Napoje
2017-03-31,16:34:58,9154,Cookies,Utorok,2,16,34,3,2017,Sladkosti
2017-03-31,16:36:55,9155,Coffee,Utorok,2,16,36,3,2017,Napoje
2017-03-31,15:15:57,9144,Scone,Utorok,2,15,15,3,2017,Sladkosti
2017-03-31,15:15:57,9144,Coffee,Utorok,2,15,15,3,2017,Napoje
2017-03-31,15:35:02,9148,Brownie,Utorok,2,15,35,3,2017,Sladkosti
2017-03-31,16:34:58,9154,Bread,Utorok,2,16,34,3,2017,PecivoNesl
2017-03-31,16:32:57,9153,Coffee,Utorok,2,16,32,3,2017,Napoje
2017-03-31,15:45:26,9149,Tea,Utorok,2,15,45,3,2017,Napoje
2017-03-31,16:53:39,9157,Coke,Utorok,2,16,53,3,2017,Napoje
2017-03-31,15:46:43,9150,Pastry,Utorok,2,15,46,3,2017,OstatnePolozky
2017-03-31,16:06:32,9151,Hot chocolate,Utorok,2,16,6,3,2017,Napoje
2017-03-31,15:10:07,9143,Scone,Utorok,2,15,10,3,2017,Sladkosti
2017-03-31,16:06:32,9151,Cake,Utorok,2,16,6,3,2017,Sladkosti
2017-03-31,15:45:26,9149,Bread,Utorok,2,15,45,3,2017,PecivoNesl
2017-03-31,16:13:36,9152,Coffee,Utorok,2,16,13,3,2017,Napoje
2017-03-31,16:13:36,9152,Tiffin,Utorok,2,16,13,3,2017,Sladkosti
2017-03-31,15:46:43,9150,Tea,Utorok,2,15,46,3,2017,Napoje
2017-03-31,15:45:26,9149,Cake,Utorok,2,15,45,3,2017,Sladkosti
2017-03-31,16:53:39,9157,Soup,Utorok,2,16,53,3,2017,Napoje
2017-03-31,16:53:39,9157,Coffee,Utorok,2,16,53,3,2017,Napoje
2017-03-31,17:23:57,9158,Juice,Utorok,2,17,23,3,2017,Napoje
2017-03-31,17:23:57,9158,Coffee,Utorok,2,17,23,3,2017,Napoje
2017-04-01,09:35:19,9167,Bread,Streda,3,9,35,4,2017,PecivoNesl
2017-04-01,09:35:19,9167,Cookies,Streda,3,9,35,4,2017,Sladkosti
2017-04-01,09:35:19,9167,Brownie,Streda,3,9,35,4,2017,Sladkosti
2017-04-01,09:35:51,9168,Juice,Streda,3,9,35,4,2017,Napoje
2017-04-01,09:38:52,9169,Farm House,Streda,3,9,38,4,2017,OstatnePolozky
2017-04-01,09:55:11,9170,Scone,Streda,3,9,55,4,2017,Sladkosti
2017-04-01,09:55:11,9170,Bread,Streda,3,9,55,4,2017,PecivoNesl
2017-04-01,09:55:25,9171,Bread,Streda,3,9,55,4,2017,PecivoNesl
2017-04-01,10:04:32,9172,NONE,Streda,3,10,4,4,2017,OstatnePolozky
2017-04-01,10:04:32,9172,Pastry,Streda,3,10,4,4,2017,OstatnePolozky
2017-04-01,10:22:55,9173,Coffee,Streda,3,10,22,4,2017,Napoje
2017-04-01,10:22:55,9173,Coffee,Streda,3,10,22,4,2017,Napoje
2017-04-01,10:28:45,9174,Bread,Streda,3,10,28,4,2017,PecivoNesl
2017-04-01,10:28:45,9174,Alfajores,Streda,3,10,28,4,2017,Sladkosti
2017-04-01,10:28:45,9174,Tiffin,Streda,3,10,28,4,2017,Sladkosti
2017-04-01,10:29:45,9175,Bread,Streda,3,10,29,4,2017,PecivoNesl
2017-04-01,10:30:48,9176,Coffee,Streda,3,10,30,4,2017,Napoje
2017-04-01,10:30:48,9176,Scone,Streda,3,10,30,4,2017,Sladkosti
2017-04-01,10:31:56,9177,Coffee granules ,Streda,3,10,31,4,2017,Napoje
2017-04-01,10:40:35,9178,Bread,Streda,3,10,40,4,2017,PecivoNesl
2017-04-01,10:40:35,9178,Sandwich,Streda,3,10,40,4,2017,PecivoNesl
2017-04-01,10:40:35,9178,Brownie,Streda,3,10,40,4,2017,Sladkosti
2017-04-01,10:40:35,9178,Cookies,Streda,3,10,40,4,2017,Sladkosti
2017-04-01,10:40:35,9178,Bread,Streda,3,10,40,4,2017,PecivoNesl
2017-04-01,10:49:19,9179,Coffee,Streda,3,10,49,4,2017,Napoje
2017-04-01,10:49:19,9179,Cookies,Streda,3,10,49,4,2017,Sladkosti
2017-04-01,10:49:52,9180,Pastry,Streda,3,10,49,4,2017,OstatnePolozky
2017-04-01,10:49:52,9180,Coffee,Streda,3,10,49,4,2017,Napoje
2017-04-01,10:50:30,9181,Coffee,Streda,3,10,50,4,2017,Napoje
2017-04-01,10:55:12,9182,Bread,Streda,3,10,55,4,2017,PecivoNesl
2017-04-01,10:55:12,9182,Cookies,Streda,3,10,55,4,2017,Sladkosti
2017-04-01,10:55:12,9182,Cake,Streda,3,10,55,4,2017,Sladkosti
2017-04-01,10:58:01,9183,Bread,Streda,3,10,58,4,2017,PecivoNesl
2017-04-01,10:58:01,9183,Coffee,Streda,3,10,58,4,2017,Napoje
2017-04-01,10:58:01,9183,Truffles,Streda,3,10,58,4,2017,Sladkosti
2017-04-01,11:14:37,9184,Coffee,Streda,3,11,14,4,2017,Napoje
2017-04-01,11:14:37,9184,Coffee,Streda,3,11,14,4,2017,Napoje
2017-04-01,11:16:41,9185,Coffee,Streda,3,11,16,4,2017,Napoje
2017-04-01,11:16:41,9185,Juice,Streda,3,11,16,4,2017,Napoje
2017-04-01,11:16:41,9185,Toast,Streda,3,11,16,4,2017,PecivoNesl
2017-04-01,11:22:25,9186,Bread,Streda,3,11,22,4,2017,PecivoNesl
2017-04-01,11:22:25,9186,Bread,Streda,3,11,22,4,2017,PecivoNesl
